letter	frequency
0	0.00006695702
1	0
2	0
3	0.000005716883
4	0
5	0
6	0
7	0
8	0
9	0.080472864
10	0.23338443
11	0.0000012658547
12	0.0000013619924
13	0.0344701
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0.9495326
33	0.0326566
34	0.31452596
35	0.021692874
36	0.0037693458
37	0.035936624
38	0.04948187
39	0.04801003
40	0.047752373
41	0.04777776
42	0.009331988
43	0.02459081
44	0.060282346
45	0.16437154
46	0.15758742
47	0.27709386
48	0.10444674
49	0.09675869
50	0.08874598
51	0.061529975
52	0.045911647
53	0.050160423
54	0.040055234
55	0.046967126
56	0.04111222
57	0.04121926
58	0.08100292
59	0.06493149
60	0.27178246
61	0.2578424
62	0.272659
63	0.028920766
64	0.004546273
65	0.06664428
66	0.04146193
67	0.0711183
68	0.062174723
69	0.066319875
70	0.04657477
71	0.03715522
72	0.03948094
73	0.05943826
74	0.015413272
75	0.02028724
76	0.050894096
77	0.06355121
78	0.048281714
79	0.05193438
80	0.061298598
81	0.010031834
82	0.051230617
83	0.06328923
84	0.07852421
85	0.0317011
86	0.020807311
87	0.023418596
88	0.009035047
89	0.023069065
90	0.008316153
91	0.017818298
92	0.0132277515
93	0.017810214
94	0.0010331095
95	0.07480137
96	0.0003255737
97	0.40363592
98	0.14707632
99	0.25801894
100	0.27492765
101	0.46921176
102	0.15669383
103	0.17692155
104	0.22196361
105	0.3513908
106	0.048081435
107	0.06325608
108	0.30203217
109	0.20184253
110	0.30733445
111	0.3218478
112	0.2170337
113	0.024352523
114	0.33028093
115	0.34655175
116	0.43517464
117	0.16771634
118	0.13057154
119	0.12148137
120	0.06859882
121	0.12350597
122	0.020953726
123	0.021663804
124	0.011571493
125	0.02164191
126	0.0005104548
127	0.000008119693
128	0.0028753518
129	0.00080574496
130	0.0004407033
131	0.0005004607
132	0.00048235097
133	0.00025424827
134	0.00016269369
135	0.00049413485
136	0.00036732844
137	0.000266891
138	0.00042809243
139	0.00019715478
140	0.0005008863
141	0.00032446932
142	0.00013805712
143	0.00013476021
144	0.00020030448
145	0.0003516952
146	0.00021994486
147	0.00082590367
148	0.0005483652
149	0.00037219847
150	0.0005585835
151	0.0005527665
152	0.00034286804
153	0.0013198343
154	0.00022785555
155	0.00014336161
156	0.00087537
157	0.00049218314
158	0.0002838389
159	0.00020288308
160	0.0024286646
161	0.00050992443
162	0.0006290221
163	0.0004116017
164	0.0006319358
165	0.0005399803
166	0.00071891875
167	0.0007280742
168	0.00059425033
169	0.0009759264
170	0.0005522425
171	0.0003654518
172	0.0004670016
173	0.00071239733
174	0.00041300515
175	0.0002468888
176	0.00059082534
177	0.0006678397
178	0.0005281294
179	0.00041000376
180	0.0005650672
181	0.00045962454
182	0.00015513909
183	0.0003823584
184	0.0012105943
185	0.0007847084
186	0.00075621885
187	0.0005507891
188	0.00061816926
189	0.00046369396
190	0.0004530814
191	0.00043571778
192	0.00010821391
193	0.000027700964
194	0.002615866
195	0.0015633305
196	0.0003906257
197	0.00023715357
198	0.00003218634
199	0.000033730434
200	0.00008875094
201	0.000050741415
202	0.00005426219
203	0.000049542534
204	0.00004773523
205	0.000053920663
206	0.0003010861
207	0.000107896
208	0.0014197862
209	0.0007340092
210	0.000048571026
211	0.00006719105
212	0.00004266831
213	0.000024392599
214	0.00031457542
215	0.0005380053
216	0.00079895905
217	0.00042943668
218	0.000037190304
219	0.00017359425
220	0.000018425739
221	0.000026640695
222	0.000007854932
223	0.000019921514
224	0.0013751864
225	0.0004696762
226	0.002512271
227	0.00032597382
228	0.00061907916
229	0.0003878843
230	0.0008298998
231	0.00049921026
232	0.00048048788
233	0.00035652594
234	0.00024316921
235	0.00011375504
236	0.00029494066
237	0.00026497152
238	0.000047875463
239	0.00017582306
240	0.000080389706
241	0.00005172927
242	0.000049450664
243	0.000026166772
244	0.000027250087
245	0.0000032733785
246	0.000033492095
247	0.00003751985
248	0.000023137813
249	0.000020941721
250	0.000020941721
251	0.0000854406
252	0.000016219661
253	0.000018221668
254	0.000023308412
255	0.000021236963
